Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,pomocna,diskretno_vrijeme
Sarajevo,PM2.5 - Principal,1/6/2020 23:00,2020,1,6,23,34.1,97,Moderate,40.0,UG/M3,1 Hr,Valid,1/6/2020 22:00,12681
Sarajevo,PM2.5 - Principal,1/7/2020 22:00,2020,1,7,22,222.5,272,Very Unhealthy,243.0,UG/M3,1 Hr,Valid,1/7/2020 21:00,12704
Sarajevo,PM2.5 - Principal,1/8/2020 20:00,2020,1,8,20,369.6,414,Hazardous,415.0,UG/M3,1 Hr,Valid,1/8/2020 19:00,12725
Sarajevo,PM2.5 - Principal,1/9/2020 22:00,2020,1,9,22,355.5,404,Hazardous,375.0,UG/M3,1 Hr,Valid,1/9/2020 21:00,12751
Sarajevo,PM2.5 - Principal,1/10/2020 23:00,2020,1,10,23,540.7,527,Hazardous,551.0,UG/M3,1 Hr,Valid,1/10/2020 22:00,12776
Sarajevo,PM2.5 - Principal,1/11/2020 23:00,2020,1,11,23,554.0,535,Hazardous,593.0,UG/M3,1 Hr,Valid,1/11/2020 22:00,12800
Sarajevo,PM2.5 - Principal,1/12/2020 3:00,2020,1,12,3,572.5,548,Hazardous,582.0,UG/M3,1 Hr,Valid,1/12/2020 2:00,12804
Sarajevo,PM2.5 - Principal,1/13/2020 22:00,2020,1,13,22,277.0,327,Hazardous,285.0,UG/M3,1 Hr,Valid,1/13/2020 21:00,12847
Sarajevo,PM2.5 - Principal,1/14/2020 12:00,2020,1,14,12,609.9,572,Hazardous,896.0,UG/M3,1 Hr,Valid,1/14/2020 11:00,12861
Sarajevo,PM2.5 - Principal,1/15/2020 19:00,2020,1,15,19,299.0,349,Hazardous,329.0,UG/M3,1 Hr,Valid,1/15/2020 18:00,12891
Sarajevo,PM2.5 - Principal,1/16/2020 22:00,2020,1,16,22,358.1,406,Hazardous,364.0,UG/M3,1 Hr,Valid,1/16/2020 21:00,12918
Sarajevo,PM2.5 - Principal,1/17/2020 0:00,2020,1,17,0,349.9,400,Hazardous,340.0,UG/M3,1 Hr,Valid,1/16/2020 23:00,12920
Sarajevo,PM2.5 - Principal,1/18/2020 23:00,2020,1,18,23,351.8,402,Hazardous,397.0,UG/M3,1 Hr,Valid,1/18/2020 22:00,12967
Sarajevo,PM2.5 - Principal,1/19/2020 4:00,2020,1,19,4,408.4,439,Hazardous,422.0,UG/M3,1 Hr,Valid,1/19/2020 3:00,12972
Sarajevo,PM2.5 - Principal,1/20/2020 0:00,2020,1,20,0,126.3,188,Unhealthy,133.0,UG/M3,1 Hr,Valid,1/19/2020 23:00,12992
Sarajevo,PM2.5 - Principal,1/21/2020 23:00,2020,1,21,23,163.1,213,Very Unhealthy,169.0,UG/M3,1 Hr,Valid,1/21/2020 22:00,13039
Sarajevo,PM2.5 - Principal,1/22/2020 22:00,2020,1,22,22,380.8,421,Hazardous,395.0,UG/M3,1 Hr,Valid,1/22/2020 21:00,13061
Sarajevo,PM2.5 - Principal,1/23/2020 0:00,2020,1,23,0,339.8,389,Hazardous,311.0,UG/M3,1 Hr,Valid,1/22/2020 23:00,13063
Sarajevo,PM2.5 - Principal,1/24/2020 20:00,2020,1,24,20,307.1,357,Hazardous,332.0,UG/M3,1 Hr,Valid,1/24/2020 19:00,13107
Sarajevo,PM2.5 - Principal,1/25/2020 11:00,2020,1,25,11,377.1,419,Hazardous,408.0,UG/M3,1 Hr,Valid,1/25/2020 10:00,13122
Sarajevo,PM2.5 - Principal,1/26/2020 23:00,2020,1,26,23,322.8,373,Hazardous,325.0,UG/M3,1 Hr,Valid,1/26/2020 22:00,13158
Sarajevo,PM2.5 - Principal,1/27/2020 18:00,2020,1,27,18,307.8,358,Hazardous,320.0,UG/M3,1 Hr,Valid,1/27/2020 17:00,13177
Sarajevo,PM2.5 - Principal,1/28/2020 0:00,2020,1,28,0,172.6,223,Very Unhealthy,129.0,UG/M3,1 Hr,Valid,1/27/2020 23:00,13183
Sarajevo,PM2.5 - Principal,1/29/2020 23:00,2020,1,29,23,69.3,158,Unhealthy,73.0,UG/M3,1 Hr,Valid,1/29/2020 22:00,13230
Sarajevo,PM2.5 - Principal,1/30/2020 2:00,2020,1,30,2,92.7,170,Unhealthy,109.0,UG/M3,1 Hr,Valid,1/30/2020 1:00,13233
Sarajevo,PM2.5 - Principal,1/31/2020 12:00,2020,1,31,12,69.4,158,Unhealthy,73.0,UG/M3,1 Hr,Valid,1/31/2020 11:00,13266
Sarajevo,PM2.5 - Principal,2/1/2020 11:00,2020,2,1,11,110.9,180,Unhealthy,128.0,UG/M3,1 Hr,Valid,2/1/2020 10:00,13289
Sarajevo,PM2.5 - Principal,2/2/2020 0:00,2020,2,2,0,41.5,116,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid,2/1/2020 23:00,13302
Sarajevo,PM2.5 - Principal,2/3/2020 23:00,2020,2,3,23,51.8,141,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid,2/3/2020 22:00,13348
Sarajevo,PM2.5 - Principal,2/4/2020 0:00,2020,2,4,0,39.9,112,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid,2/3/2020 23:00,13349
Sarajevo,PM2.5 - Principal,2/5/2020 21:00,2020,2,5,21,20.4,68,Moderate,22.0,UG/M3,1 Hr,Valid,2/5/2020 20:00,13394
Sarajevo,PM2.5 - Principal,2/6/2020 23:00,2020,2,6,23,68.0,157,Unhealthy,76.0,UG/M3,1 Hr,Valid,2/6/2020 22:00,13420
Sarajevo,PM2.5 - Principal,2/7/2020 14:00,2020,2,7,14,182.7,233,Very Unhealthy,198.0,UG/M3,1 Hr,Valid,2/7/2020 13:00,13435
Sarajevo,PM2.5 - Principal,2/8/2020 2:00,2020,2,8,2,254.7,305,Hazardous,257.0,UG/M3,1 Hr,Valid,2/8/2020 1:00,13447
Sarajevo,PM2.5 - Principal,2/9/2020 13:00,2020,2,9,13,82.8,165,Unhealthy,85.0,UG/M3,1 Hr,Valid,2/9/2020 12:00,13482
Sarajevo,PM2.5 - Principal,2/10/2020 2:00,2020,2,10,2,111.1,180,Unhealthy,128.0,UG/M3,1 Hr,Valid,2/10/2020 1:00,13495
Sarajevo,PM2.5 - Principal,2/11/2020 3:00,2020,2,11,3,54.9,149,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid,2/11/2020 2:00,13520
Sarajevo,PM2.5 - Principal,2/12/2020 5:00,2020,2,12,5,35.0,99,Moderate,36.0,UG/M3,1 Hr,Valid,2/12/2020 4:00,13546
Sarajevo,PM2.5 - Principal,2/13/2020 14:00,2020,2,13,14,80.5,164,Unhealthy,83.0,UG/M3,1 Hr,Valid,2/13/2020 13:00,13579
Sarajevo,PM2.5 - Principal,2/14/2020 23:00,2020,2,14,23,98.3,173,Unhealthy,102.0,UG/M3,1 Hr,Valid,2/14/2020 22:00,13611
Sarajevo,PM2.5 - Principal,2/15/2020 2:00,2020,2,15,2,115.6,182,Unhealthy,118.0,UG/M3,1 Hr,Valid,2/15/2020 1:00,13614
Sarajevo,PM2.5 - Principal,2/16/2020 10:00,2020,2,16,10,72.6,160,Unhealthy,86.0,UG/M3,1 Hr,Valid,2/16/2020 9:00,13646
Sarajevo,PM2.5 - Principal,2/17/2020 7:00,2020,2,17,7,73.6,160,Unhealthy,82.0,UG/M3,1 Hr,Valid,2/17/2020 6:00,13667
Sarajevo,PM2.5 - Principal,2/18/2020 13:00,2020,2,18,13,84.2,166,Unhealthy,87.0,UG/M3,1 Hr,Valid,2/18/2020 12:00,13697
Sarajevo,PM2.5 - Principal,2/19/2020 0:00,2020,2,19,0,52.0,142,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid,2/18/2020 23:00,13708
Sarajevo,PM2.5 - Principal,2/20/2020 23:00,2020,2,20,23,38.3,108,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,2/20/2020 22:00,13755
Sarajevo,PM2.5 - Principal,2/21/2020 11:00,2020,2,21,11,74.8,161,Unhealthy,88.0,UG/M3,1 Hr,Valid,2/21/2020 10:00,13767
Sarajevo,PM2.5 - Principal,2/22/2020 3:00,2020,2,22,3,49.5,135,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid,2/22/2020 2:00,13783
Sarajevo,PM2.5 - Principal,2/23/2020 20:00,2020,2,23,20,162.5,213,Very Unhealthy,179.0,UG/M3,1 Hr,Valid,2/23/2020 19:00,13824
Sarajevo,PM2.5 - Principal,2/24/2020 1:00,2020,2,24,1,122.6,186,Unhealthy,131.0,UG/M3,1 Hr,Valid,2/24/2020 0:00,13829
Sarajevo,PM2.5 - Principal,2/25/2020 11:00,2020,2,25,11,103.9,176,Unhealthy,116.0,UG/M3,1 Hr,Valid,2/25/2020 10:00,13863
Sarajevo,PM2.5 - Principal,2/26/2020 0:00,2020,2,26,0,15.7,59,Moderate,14.0,UG/M3,1 Hr,Valid,2/25/2020 23:00,13875
Sarajevo,PM2.5 - Principal,2/27/2020 23:00,2020,2,27,23,28.6,86,Moderate,38.0,UG/M3,1 Hr,Valid,2/27/2020 22:00,13922
Sarajevo,PM2.5 - Principal,2/28/2020 23:00,2020,2,28,23,52.2,142,Unhealthy for Sensitive Groups,77.0,UG/M3,1 Hr,Valid,2/28/2020 22:00,13945
Sarajevo,PM2.5 - Principal,2/29/2020 1:00,2020,2,29,1,65.5,156,Unhealthy,69.0,UG/M3,1 Hr,Valid,2/29/2020 0:00,13947
Sarajevo,PM2.5 - Principal,3/1/2020 0:00,2020,3,1,0,40.8,114,Unhealthy for Sensitive Groups,23.0,UG/M3,1 Hr,Valid,2/29/2020 23:00,13970
Sarajevo,PM2.5 - Principal,3/2/2020 10:00,2020,3,2,10,12.7,52,Moderate,15.0,UG/M3,1 Hr,Valid,3/2/2020 9:00,14004
Sarajevo,PM2.5 - Principal,3/3/2020 15:00,2020,3,3,15,21.5,71,Moderate,29.0,UG/M3,1 Hr,Valid,3/3/2020 14:00,14033
Sarajevo,PM2.5 - Principal,3/4/2020 23:00,2020,3,4,23,32.9,95,Moderate,37.0,UG/M3,1 Hr,Valid,3/4/2020 22:00,14065
Sarajevo,PM2.5 - Principal,3/5/2020 4:00,2020,3,5,4,44.6,123,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid,3/5/2020 3:00,14070
Sarajevo,PM2.5 - Principal,3/6/2020 0:00,2020,3,6,0,45.4,125,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid,3/5/2020 23:00,14089
Sarajevo,PM2.5 - Principal,3/7/2020 23:00,2020,3,7,23,35.1,99,Moderate,37.0,UG/M3,1 Hr,Valid,3/7/2020 22:00,14136
Sarajevo,PM2.5 - Principal,3/8/2020 1:00,2020,3,8,1,42.2,117,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid,3/8/2020 0:00,14138
Sarajevo,PM2.5 - Principal,3/9/2020 11:00,2020,3,9,11,60.3,153,Unhealthy,67.0,UG/M3,1 Hr,Valid,3/9/2020 10:00,14172
Sarajevo,PM2.5 - Principal,3/10/2020 22:00,2020,3,10,22,38.1,107,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid,3/10/2020 21:00,14206
Sarajevo,PM2.5 - Principal,3/11/2020 10:00,2020,3,11,10,55.3,150,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid,3/11/2020 9:00,14218
Sarajevo,PM2.5 - Principal,3/12/2020 9:00,2020,3,12,9,58.9,153,Unhealthy,63.0,UG/M3,1 Hr,Valid,3/12/2020 8:00,14241
Sarajevo,PM2.5 - Principal,3/13/2020 2:00,2020,3,13,2,42.2,117,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid,3/13/2020 1:00,14257
Sarajevo,PM2.5 - Principal,3/14/2020 21:00,2020,3,14,21,15.9,59,Moderate,18.0,UG/M3,1 Hr,Valid,3/14/2020 20:00,14300
Sarajevo,PM2.5 - Principal,3/15/2020 23:00,2020,3,15,23,22.4,73,Moderate,25.0,UG/M3,1 Hr,Valid,3/15/2020 22:00,14326
Sarajevo,PM2.5 - Principal,3/16/2020 9:00,2020,3,16,9,41.7,116,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid,3/16/2020 8:00,14336
Sarajevo,PM2.5 - Principal,3/17/2020 2:00,2020,3,17,2,39.8,112,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid,3/17/2020 1:00,14353
Sarajevo,PM2.5 - Principal,3/18/2020 10:00,2020,3,18,10,49.3,135,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid,3/18/2020 9:00,14385
Sarajevo,PM2.5 - Principal,3/19/2020 20:00,2020,3,19,20,48.7,134,Unhealthy for Sensitive Groups,67.0,UG/M3,1 Hr,Valid,3/19/2020 19:00,14418
Sarajevo,PM2.5 - Principal,3/20/2020 11:00,2020,3,20,11,45.6,126,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid,3/20/2020 10:00,14433
Sarajevo,PM2.5 - Principal,3/21/2020 2:00,2020,3,21,2,50.0,137,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid,3/21/2020 1:00,14448
Sarajevo,PM2.5 - Principal,3/22/2020 0:00,2020,3,22,0,54.8,149,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid,3/21/2020 23:00,14470
Sarajevo,PM2.5 - Principal,3/23/2020 23:00,2020,3,23,23,20.2,68,Moderate,24.0,UG/M3,1 Hr,Valid,3/23/2020 22:00,14517
Sarajevo,PM2.5 - Principal,3/24/2020 13:00,2020,3,24,13,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid,3/24/2020 12:00,14531
Sarajevo,PM2.5 - Principal,3/25/2020 23:00,2020,3,25,23,26.0,80,Moderate,33.0,UG/M3,1 Hr,Valid,3/25/2020 22:00,14565
Sarajevo,PM2.5 - Principal,3/26/2020 1:00,2020,3,26,1,32.0,93,Moderate,33.0,UG/M3,1 Hr,Valid,3/26/2020 0:00,14567
Sarajevo,PM2.5 - Principal,3/27/2020 22:00,2020,3,27,22,74.2,161,Unhealthy,78.0,UG/M3,1 Hr,Valid,3/27/2020 21:00,14612
Sarajevo,PM2.5 - Principal,3/28/2020 0:00,2020,3,28,0,72.3,160,Unhealthy,72.0,UG/M3,1 Hr,Valid,3/27/2020 23:00,14614
Sarajevo,PM2.5 - Principal,3/29/2020 13:00,2020,3,29,13,42.0,117,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid,3/29/2020 12:00,14650
Sarajevo,PM2.5 - Principal,3/30/2020 10:00,2020,3,30,10,46.1,127,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid,3/30/2020 9:00,14671
Sarajevo,PM2.5 - Principal,3/31/2020 12:00,2020,3,31,12,26.4,81,Moderate,34.0,UG/M3,1 Hr,Valid,3/31/2020 11:00,14697
Sarajevo,PM2.5 - Principal,4/1/2020 10:00,2020,4,1,10,24.1,76,Moderate,29.0,UG/M3,1 Hr,Valid,4/1/2020 9:00,14719
Sarajevo,PM2.5 - Principal,4/2/2020 21:00,2020,4,2,21,25.5,79,Moderate,30.0,UG/M3,1 Hr,Valid,4/2/2020 20:00,14753
Sarajevo,PM2.5 - Principal,4/3/2020 10:00,2020,4,3,10,40.1,112,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,4/3/2020 9:00,14766
Sarajevo,PM2.5 - Principal,4/4/2020 11:00,2020,4,4,11,28.8,86,Moderate,33.0,UG/M3,1 Hr,Valid,4/4/2020 10:00,14791
Sarajevo,PM2.5 - Principal,4/5/2020 0:00,2020,4,5,0,35.2,100,Moderate,42.0,UG/M3,1 Hr,Valid,4/4/2020 23:00,14804
Sarajevo,PM2.5 - Principal,4/6/2020 6:00,2020,4,6,6,20.1,68,Moderate,23.0,UG/M3,1 Hr,Valid,4/6/2020 5:00,14834
Sarajevo,PM2.5 - Principal,4/7/2020 10:00,2020,4,7,10,17.8,63,Moderate,20.0,UG/M3,1 Hr,Valid,4/7/2020 9:00,14862
Sarajevo,PM2.5 - Principal,4/8/2020 10:00,2020,4,8,10,23.1,74,Moderate,28.0,UG/M3,1 Hr,Valid,4/8/2020 9:00,14886
Sarajevo,PM2.5 - Principal,4/9/2020 10:00,2020,4,9,10,28.4,85,Moderate,35.0,UG/M3,1 Hr,Valid,4/9/2020 9:00,14910
Sarajevo,PM2.5 - Principal,4/10/2020 14:00,2020,4,10,14,40.3,113,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid,4/10/2020 13:00,14938
Sarajevo,PM2.5 - Principal,4/11/2020 2:00,2020,4,11,2,43.9,122,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid,4/11/2020 1:00,14950
Sarajevo,PM2.5 - Principal,4/12/2020 1:00,2020,4,12,1,26.5,81,Moderate,28.0,UG/M3,1 Hr,Valid,4/12/2020 0:00,14973
Sarajevo,PM2.5 - Principal,4/13/2020 11:00,2020,4,13,11,44.6,123,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid,4/13/2020 10:00,15007
Sarajevo,PM2.5 - Principal,4/14/2020 11:00,2020,4,14,11,34.8,99,Moderate,39.0,UG/M3,1 Hr,Valid,4/14/2020 10:00,15031
Sarajevo,PM2.5 - Principal,4/15/2020 11:00,2020,4,15,11,43.6,121,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid,4/15/2020 10:00,15055
Sarajevo,PM2.5 - Principal,4/16/2020 11:00,2020,4,16,11,33.4,96,Moderate,34.0,UG/M3,1 Hr,Valid,4/16/2020 10:00,15079
Sarajevo,PM2.5 - Principal,4/17/2020 2:00,2020,4,17,2,20.5,69,Moderate,21.0,UG/M3,1 Hr,Valid,4/17/2020 1:00,15093
Sarajevo,PM2.5 - Principal,4/18/2020 22:00,2020,4,18,22,19.4,66,Moderate,22.0,UG/M3,1 Hr,Valid,4/18/2020 21:00,15137
Sarajevo,PM2.5 - Principal,4/19/2020 23:00,2020,4,19,23,20.4,68,Moderate,21.0,UG/M3,1 Hr,Valid,4/19/2020 22:00,15162
Sarajevo,PM2.5 - Principal,4/20/2020 0:00,2020,4,20,0,19.7,67,Moderate,19.0,UG/M3,1 Hr,Valid,4/19/2020 23:00,15163
Sarajevo,PM2.5 - Principal,4/21/2020 14:00,2020,4,21,14,26.6,81,Moderate,31.0,UG/M3,1 Hr,Valid,4/21/2020 13:00,15201
Sarajevo,PM2.5 - Principal,4/22/2020 23:00,2020,4,22,23,16.5,60,Moderate,23.0,UG/M3,1 Hr,Valid,4/22/2020 22:00,15234
Sarajevo,PM2.5 - Principal,4/23/2020 11:00,2020,4,23,11,17.8,63,Moderate,21.0,UG/M3,1 Hr,Valid,4/23/2020 10:00,15246
Sarajevo,PM2.5 - Principal,4/24/2020 10:00,2020,4,24,10,22.6,73,Moderate,26.0,UG/M3,1 Hr,Valid,4/24/2020 9:00,15269
Sarajevo,PM2.5 - Principal,4/25/2020 9:00,2020,4,25,9,23.1,74,Moderate,26.0,UG/M3,1 Hr,Valid,4/25/2020 8:00,15292
Sarajevo,PM2.5 - Principal,4/26/2020 22:00,2020,4,26,22,27.7,84,Moderate,31.0,UG/M3,1 Hr,Valid,4/26/2020 21:00,15324
Sarajevo,PM2.5 - Principal,4/27/2020 0:00,2020,4,27,0,22.6,73,Moderate,19.0,UG/M3,1 Hr,Valid,4/26/2020 23:00,15326
Sarajevo,PM2.5 - Principal,4/28/2020 11:00,2020,4,28,11,16.3,60,Moderate,19.0,UG/M3,1 Hr,Valid,4/28/2020 10:00,15361
Sarajevo,PM2.5 - Principal,4/29/2020 23:00,2020,4,29,23,10.0,42,Good,15.0,UG/M3,1 Hr,Valid,4/29/2020 22:00,15397
Sarajevo,PM2.5 - Principal,4/30/2020 11:00,2020,4,30,11,14.3,56,Moderate,18.0,UG/M3,1 Hr,Valid,4/30/2020 9:00,15410
Sarajevo,PM2.5 - Principal,5/1/2020 23:00,2020,5,1,23,13.0,53,Moderate,17.0,UG/M3,1 Hr,Valid,5/1/2020 22:00,15444
Sarajevo,PM2.5 - Principal,5/2/2020 21:00,2020,5,2,21,20.4,68,Moderate,38.0,UG/M3,1 Hr,Valid,5/2/2020 20:00,15466
Sarajevo,PM2.5 - Principal,5/3/2020 23:00,2020,5,3,23,26.0,80,Moderate,30.0,UG/M3,1 Hr,Valid,5/3/2020 22:00,15492
Sarajevo,PM2.5 - Principal,5/4/2020 0:00,2020,5,4,0,24.5,77,Moderate,23.0,UG/M3,1 Hr,Valid,5/3/2020 23:00,15493
Sarajevo,PM2.5 - Principal,5/5/2020 10:00,2020,5,5,10,12.8,52,Moderate,14.0,UG/M3,1 Hr,Valid,5/5/2020 9:00,15527
Sarajevo,PM2.5 - Principal,5/6/2020 13:00,2020,5,6,13,9.0,38,Good,11.0,UG/M3,1 Hr,Valid,5/6/2020 12:00,15554
Sarajevo,PM2.5 - Principal,5/7/2020 22:00,2020,5,7,22,15.6,58,Moderate,22.0,UG/M3,1 Hr,Valid,5/7/2020 21:00,15587
Sarajevo,PM2.5 - Principal,5/8/2020 23:00,2020,5,8,23,19.8,67,Moderate,22.0,UG/M3,1 Hr,Valid,5/8/2020 22:00,15612
Sarajevo,PM2.5 - Principal,5/9/2020 0:00,2020,5,9,0,22.4,73,Moderate,25.0,UG/M3,1 Hr,Valid,5/8/2020 23:00,15613
Sarajevo,PM2.5 - Principal,5/10/2020 2:00,2020,5,10,2,11.6,48,Good,12.0,UG/M3,1 Hr,Valid,5/10/2020 1:00,15639
Sarajevo,PM2.5 - Principal,5/11/2020 18:00,2020,5,11,18,10.5,44,Good,13.0,UG/M3,1 Hr,Valid,5/11/2020 17:00,15679
Sarajevo,PM2.5 - Principal,5/12/2020 8:00,2020,5,12,8,11.4,48,Good,15.0,UG/M3,1 Hr,Valid,5/12/2020 7:00,15693
Sarajevo,PM2.5 - Principal,5/13/2020 11:00,2020,5,13,11,16.7,61,Moderate,19.0,UG/M3,1 Hr,Valid,5/13/2020 10:00,15720
Sarajevo,PM2.5 - Principal,5/14/2020 7:00,2020,5,14,7,14.7,56,Moderate,16.0,UG/M3,1 Hr,Valid,5/14/2020 6:00,15740
Sarajevo,PM2.5 - Principal,5/15/2020 17:00,2020,5,15,17,32.5,94,Moderate,33.0,UG/M3,1 Hr,Valid,5/15/2020 16:00,15773
Sarajevo,PM2.5 - Principal,5/16/2020 0:00,2020,5,16,0,29.9,88,Moderate,32.0,UG/M3,1 Hr,Valid,5/15/2020 23:00,15780
Sarajevo,PM2.5 - Principal,5/17/2020 12:00,2020,5,17,12,31.0,91,Moderate,33.0,UG/M3,1 Hr,Valid,5/17/2020 11:00,15816
Sarajevo,PM2.5 - Principal,5/18/2020 23:00,2020,5,18,23,44.6,123,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid,5/18/2020 22:00,15851
Sarajevo,PM2.5 - Principal,5/19/2020 14:00,2020,5,19,14,49.0,134,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid,5/19/2020 13:00,15866
Sarajevo,PM2.5 - Principal,5/20/2020 1:00,2020,5,20,1,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid,5/20/2020 0:00,15877
Sarajevo,PM2.5 - Principal,5/21/2020 23:00,2020,5,21,23,12.2,51,Moderate,14.0,UG/M3,1 Hr,Valid,5/21/2020 22:00,15923
Sarajevo,PM2.5 - Principal,5/22/2020 11:00,2020,5,22,11,17.1,62,Moderate,18.0,UG/M3,1 Hr,Valid,5/22/2020 10:00,15935
Sarajevo,PM2.5 - Principal,5/23/2020 21:00,2020,5,23,21,19.7,67,Moderate,28.0,UG/M3,1 Hr,Valid,5/23/2020 20:00,15969
Sarajevo,PM2.5 - Principal,5/24/2020 23:00,2020,5,24,23,18.5,64,Moderate,23.0,UG/M3,1 Hr,Valid,5/24/2020 22:00,15995
Sarajevo,PM2.5 - Principal,5/25/2020 12:00,2020,5,25,12,14.9,57,Moderate,18.0,UG/M3,1 Hr,Valid,5/25/2020 11:00,16008
Sarajevo,PM2.5 - Principal,5/26/2020 14:00,2020,5,26,14,10.3,43,Good,13.0,UG/M3,1 Hr,Valid,5/26/2020 13:00,16034
Sarajevo,PM2.5 - Principal,5/27/2020 23:00,2020,5,27,23,18.5,64,Moderate,22.0,UG/M3,1 Hr,Valid,5/27/2020 22:00,16067
Sarajevo,PM2.5 - Principal,5/28/2020 23:00,2020,5,28,23,25.3,79,Moderate,32.0,UG/M3,1 Hr,Valid,5/28/2020 22:00,16090
Sarajevo,PM2.5 - Principal,5/29/2020 11:00,2020,5,29,11,25.7,80,Moderate,26.0,UG/M3,1 Hr,Valid,5/29/2020 10:00,16102
Sarajevo,PM2.5 - Principal,5/30/2020 0:00,2020,5,30,0,26.5,81,Moderate,31.0,UG/M3,1 Hr,Valid,5/29/2020 23:00,16115
Sarajevo,PM2.5 - Principal,5/31/2020 0:00,2020,5,31,0,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid,5/30/2020 23:00,16139
Sarajevo,PM2.5 - Principal,6/1/2020 18:00,2020,6,1,18,12.6,52,Moderate,14.0,UG/M3,1 Hr,Valid,6/1/2020 17:00,16181
Sarajevo,PM2.5 - Principal,6/2/2020 10:00,2020,6,2,10,21.1,70,Moderate,26.0,UG/M3,1 Hr,Valid,6/2/2020 9:00,16197
Sarajevo,PM2.5 - Principal,6/3/2020 12:00,2020,6,3,12,12.6,52,Moderate,14.0,UG/M3,1 Hr,Valid,6/3/2020 11:00,16223
Sarajevo,PM2.5 - Principal,6/4/2020 11:00,2020,6,4,11,15.3,58,Moderate,17.0,UG/M3,1 Hr,Valid,6/4/2020 10:00,16246
Sarajevo,PM2.5 - Principal,6/5/2020 3:00,2020,6,5,3,10.6,44,Good,11.0,UG/M3,1 Hr,Valid,6/5/2020 2:00,16262
Sarajevo,PM2.5 - Principal,6/6/2020 20:00,2020,6,6,20,20.3,68,Moderate,21.0,UG/M3,1 Hr,Valid,6/6/2020 19:00,16303
Sarajevo,PM2.5 - Principal,6/7/2020 0:00,2020,6,7,0,11.1,46,Good,8.0,UG/M3,1 Hr,Valid,6/6/2020 23:00,16307
Sarajevo,PM2.5 - Principal,6/8/2020 21:00,2020,6,8,21,9.0,38,Good,10.0,UG/M3,1 Hr,Valid,6/8/2020 20:00,16352
Sarajevo,PM2.5 - Principal,6/9/2020 14:00,2020,6,9,14,11.3,47,Good,12.0,UG/M3,1 Hr,Valid,6/9/2020 13:00,16369
Sarajevo,PM2.5 - Principal,6/10/2020 15:00,2020,6,10,15,14.7,56,Moderate,17.0,UG/M3,1 Hr,Valid,6/10/2020 14:00,16394
Sarajevo,PM2.5 - Principal,6/11/2020 22:00,2020,6,11,22,8.4,35,Good,9.0,UG/M3,1 Hr,Valid,6/11/2020 21:00,16424
Sarajevo,PM2.5 - Principal,6/12/2020 5:00,2020,6,12,5,9.8,41,Good,10.0,UG/M3,1 Hr,Valid,6/12/2020 4:00,16431
Sarajevo,PM2.5 - Principal,6/13/2020 21:00,2020,6,13,21,23.3,75,Moderate,38.0,UG/M3,1 Hr,Valid,6/13/2020 20:00,16471
Sarajevo,PM2.5 - Principal,6/14/2020 0:00,2020,6,14,0,14.0,55,Moderate,12.0,UG/M3,1 Hr,Valid,6/13/2020 23:00,16474
Sarajevo,PM2.5 - Principal,6/15/2020 11:00,2020,6,15,11,7.6,32,Good,8.0,UG/M3,1 Hr,Valid,6/15/2020 10:00,16509
