Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,diskretno_vrijeme
Banja Luka,PM2.5 - Principal,2023-01-10 10:00:00,2023,1,10,10,7.8,33,Good,10.7,UG/M3,1 Hr,Valid,10650.0
Banja Luka,PM2.5 - Principal,2023-01-10 11:00:00,2023,1,10,11,7.6,32,Good,7.4,UG/M3,1 Hr,Valid,10651.0
Banja Luka,PM2.5 - Principal,2023-01-10 12:00:00,2023,1,10,12,8.6,36,Good,9.5,UG/M3,1 Hr,Valid,10652.0
Banja Luka,PM2.5 - Principal,2023-01-10 13:00:00,2023,1,10,13,9.8,41,Good,11.0,UG/M3,1 Hr,Valid,10653.0
Banja Luka,PM2.5 - Principal,2023-01-10 14:00:00,2023,1,10,14,10.1,42,Good,10.4,UG/M3,1 Hr,Valid,10654.0
Banja Luka,PM2.5 - Principal,2023-01-10 15:00:00,2023,1,10,15,11.0,46,Good,11.9,UG/M3,1 Hr,Valid,10655.0
Banja Luka,PM2.5 - Principal,2023-01-10 16:00:00,2023,1,10,16,10.3,43,Good,9.6,UG/M3,1 Hr,Valid,10656.0
Banja Luka,PM2.5 - Principal,2023-01-10 17:00:00,2023,1,10,17,9.2,38,Good,8.2,UG/M3,1 Hr,Valid,10657.0
Banja Luka,PM2.5 - Principal,2023-01-10 18:00:00,2023,1,10,18,9.2,38,Good,9.2,UG/M3,1 Hr,Valid,10658.0
Banja Luka,PM2.5 - Principal,2023-01-10 19:00:00,2023,1,10,19,8.7,36,Good,8.3,UG/M3,1 Hr,Valid,10659.0
Banja Luka,PM2.5 - Principal,2023-01-10 20:00:00,2023,1,10,20,9.3,39,Good,9.9,UG/M3,1 Hr,Valid,10660.0
Banja Luka,PM2.5 - Principal,2023-01-10 21:00:00,2023,1,10,21,9.9,41,Good,10.8,UG/M3,1 Hr,Valid,10661.0
Banja Luka,PM2.5 - Principal,2023-01-10 22:00:00,2023,1,10,22,10.4,43,Good,11.4,UG/M3,1 Hr,Valid,10662.0
Banja Luka,PM2.5 - Principal,2023-01-10 23:00:00,2023,1,10,23,9.6,40,Good,8.1,UG/M3,1 Hr,Valid,10663.0
Banja Luka,PM2.5 - Principal,2023-01-11 00:00:00,2023,1,11,0,7.6,32,Good,5.8,UG/M3,1 Hr,Valid,10664.0
Banja Luka,PM2.5 - Principal,2023-01-11 01:00:00,2023,1,11,1,7.0,29,Good,6.4,UG/M3,1 Hr,Valid,10665.0
Banja Luka,PM2.5 - Principal,2023-01-11 02:00:00,2023,1,11,2,6.4,27,Good,5.8,UG/M3,1 Hr,Valid,10666.0
Banja Luka,PM2.5 - Principal,2023-01-11 03:00:00,2023,1,11,3,5.7,24,Good,5.0,UG/M3,1 Hr,Valid,10667.0
Banja Luka,PM2.5 - Principal,2023-01-11 04:00:00,2023,1,11,4,5.2,22,Good,4.6,UG/M3,1 Hr,Valid,10668.0
Banja Luka,PM2.5 - Principal,2023-01-11 05:00:00,2023,1,11,5,4.9,20,Good,4.7,UG/M3,1 Hr,Valid,10669.0
Banja Luka,PM2.5 - Principal,2023-01-11 06:00:00,2023,1,11,6,4.7,20,Good,4.5,UG/M3,1 Hr,Valid,10670.0
Banja Luka,PM2.5 - Principal,2023-01-11 07:00:00,2023,1,11,7,7.2,30,Good,9.6,UG/M3,1 Hr,Valid,10671.0
Banja Luka,PM2.5 - Principal,2023-01-11 08:00:00,2023,1,11,8,8.1,34,Good,9.1,UG/M3,1 Hr,Valid,10672.0
Banja Luka,PM2.5 - Principal,2023-01-11 09:00:00,2023,1,11,9,28.6,86,Moderate,49.1,UG/M3,1 Hr,Valid,10673.0
Banja Luka,PM2.5 - Principal,2023-01-11 10:00:00,2023,1,11,10,34.4,98,Moderate,40.1,UG/M3,1 Hr,Valid,10674.0
Banja Luka,PM2.5 - Principal,2023-01-11 11:00:00,2023,1,11,11,20.7,69,Moderate,7.1,UG/M3,1 Hr,Valid,10675.0
Banja Luka,PM2.5 - Principal,2023-01-11 12:00:00,2023,1,11,12,14.3,56,Moderate,7.9,UG/M3,1 Hr,Valid,10676.0
Banja Luka,PM2.5 - Principal,2023-01-11 13:00:00,2023,1,11,13,10.1,42,Good,5.8,UG/M3,1 Hr,Valid,10677.0
Banja Luka,PM2.5 - Principal,2023-01-11 14:00:00,2023,1,11,14,11.0,46,Good,12.0,UG/M3,1 Hr,Valid,10678.0
Banja Luka,PM2.5 - Principal,2023-01-11 15:00:00,2023,1,11,15,9.7,40,Good,8.3,UG/M3,1 Hr,Valid,10679.0
Banja Luka,PM2.5 - Principal,2023-01-11 16:00:00,2023,1,11,16,10.8,45,Good,11.8,UG/M3,1 Hr,Valid,10680.0
Banja Luka,PM2.5 - Principal,2023-01-11 17:00:00,2023,1,11,17,20.8,69,Moderate,30.9,UG/M3,1 Hr,Valid,10681.0
Banja Luka,PM2.5 - Principal,2023-01-11 18:00:00,2023,1,11,18,19.8,67,Moderate,18.8,UG/M3,1 Hr,Valid,10682.0
Banja Luka,PM2.5 - Principal,2023-01-11 19:00:00,2023,1,11,19,76.5,162,Unhealthy,133.1,UG/M3,1 Hr,Valid,10683.0
Banja Luka,PM2.5 - Principal,2023-01-11 20:00:00,2023,1,11,20,100.6,174,Unhealthy,124.6,UG/M3,1 Hr,Valid,10684.0
Banja Luka,PM2.5 - Principal,2023-01-11 21:00:00,2023,1,11,21,133.8,191,Unhealthy,167.1,UG/M3,1 Hr,Valid,10685.0
Banja Luka,PM2.5 - Principal,2023-01-11 22:00:00,2023,1,11,22,104.6,176,Unhealthy,75.4,UG/M3,1 Hr,Valid,10686.0
Banja Luka,PM2.5 - Principal,2023-01-11 23:00:00,2023,1,11,23,69.5,158,Unhealthy,34.4,UG/M3,1 Hr,Valid,10687.0
Banja Luka,PM2.5 - Principal,2023-01-12 00:00:00,2023,1,12,0,103.2,176,Unhealthy,136.9,UG/M3,1 Hr,Valid,10688.0
Banja Luka,PM2.5 - Principal,2023-01-12 01:00:00,2023,1,12,1,121.8,185,Unhealthy,140.4,UG/M3,1 Hr,Valid,10689.0
Banja Luka,PM2.5 - Principal,2023-01-12 02:00:00,2023,1,12,2,104.8,176,Unhealthy,87.8,UG/M3,1 Hr,Valid,10690.0
Banja Luka,PM2.5 - Principal,2023-01-12 03:00:00,2023,1,12,3,107.1,178,Unhealthy,109.4,UG/M3,1 Hr,Valid,10691.0
Banja Luka,PM2.5 - Principal,2023-01-12 04:00:00,2023,1,12,4,89.9,169,Unhealthy,72.6,UG/M3,1 Hr,Valid,10692.0
Banja Luka,PM2.5 - Principal,2023-01-12 05:00:00,2023,1,12,5,80.4,164,Unhealthy,70.9,UG/M3,1 Hr,Valid,10693.0
Banja Luka,PM2.5 - Principal,2023-01-12 06:00:00,2023,1,12,6,81.6,164,Unhealthy,82.9,UG/M3,1 Hr,Valid,10694.0
Banja Luka,PM2.5 - Principal,2023-01-12 07:00:00,2023,1,12,7,60.1,153,Unhealthy,38.5,UG/M3,1 Hr,Valid,10695.0
Banja Luka,PM2.5 - Principal,2023-01-12 08:00:00,2023,1,12,8,37.3,105,Unhealthy for Sensitive Groups,14.7,UG/M3,1 Hr,Valid,10696.0
Banja Luka,PM2.5 - Principal,2023-01-12 09:00:00,2023,1,12,9,37.0,105,Unhealthy for Sensitive Groups,36.6,UG/M3,1 Hr,Valid,10697.0
Banja Luka,PM2.5 - Principal,2023-01-12 10:00:00,2023,1,12,10,33.5,96,Moderate,30.0,UG/M3,1 Hr,Valid,10698.0
Banja Luka,PM2.5 - Principal,2023-01-12 11:00:00,2023,1,12,11,39.7,111,Unhealthy for Sensitive Groups,45.8,UG/M3,1 Hr,Valid,10699.0
Banja Luka,PM2.5 - Principal,2023-01-12 12:00:00,2023,1,12,12,61.6,154,Unhealthy,83.5,UG/M3,1 Hr,Valid,10700.0
Banja Luka,PM2.5 - Principal,2023-01-12 13:00:00,2023,1,12,13,36.9,104,Unhealthy for Sensitive Groups,12.3,UG/M3,1 Hr,Valid,10701.0
Banja Luka,PM2.5 - Principal,2023-01-12 14:00:00,2023,1,12,14,31.6,92,Moderate,26.3,UG/M3,1 Hr,Valid,10702.0
Banja Luka,PM2.5 - Principal,2023-01-12 15:00:00,2023,1,12,15,24.4,77,Moderate,17.1,UG/M3,1 Hr,Valid,10703.0
Banja Luka,PM2.5 - Principal,2023-01-12 16:00:00,2023,1,12,16,20.2,68,Moderate,16.1,UG/M3,1 Hr,Valid,10704.0
Banja Luka,PM2.5 - Principal,2023-01-12 17:00:00,2023,1,12,17,34.7,99,Moderate,49.2,UG/M3,1 Hr,Valid,10705.0
Banja Luka,PM2.5 - Principal,2023-01-12 18:00:00,2023,1,12,18,45.8,126,Unhealthy for Sensitive Groups,56.8,UG/M3,1 Hr,Valid,10706.0
Banja Luka,PM2.5 - Principal,2023-01-12 19:00:00,2023,1,12,19,107.0,178,Unhealthy,168.2,UG/M3,1 Hr,Valid,10707.0
Banja Luka,PM2.5 - Principal,2023-01-12 20:00:00,2023,1,12,20,133.2,191,Unhealthy,159.3,UG/M3,1 Hr,Valid,10708.0
Banja Luka,PM2.5 - Principal,2023-01-12 21:00:00,2023,1,12,21,172.8,223,Very Unhealthy,212.4,UG/M3,1 Hr,Valid,10709.0
Banja Luka,PM2.5 - Principal,2023-01-12 22:00:00,2023,1,12,22,227.3,277,Very Unhealthy,281.7,UG/M3,1 Hr,Valid,10710.0
Banja Luka,PM2.5 - Principal,2023-01-12 23:00:00,2023,1,12,23,187.0,237,Very Unhealthy,146.7,UG/M3,1 Hr,Valid,10711.0
Banja Luka,PM2.5 - Principal,2023-01-13 00:00:00,2023,1,13,0,157.9,208,Very Unhealthy,128.8,UG/M3,1 Hr,Valid,10712.0
Banja Luka,PM2.5 - Principal,2023-01-13 01:00:00,2023,1,13,1,169.3,220,Very Unhealthy,180.8,UG/M3,1 Hr,Valid,10713.0
Banja Luka,PM2.5 - Principal,2023-01-13 02:00:00,2023,1,13,2,180.9,231,Very Unhealthy,192.5,UG/M3,1 Hr,Valid,10714.0
Banja Luka,PM2.5 - Principal,2023-01-13 03:00:00,2023,1,13,3,142.9,196,Unhealthy,104.9,UG/M3,1 Hr,Valid,10715.0
Banja Luka,PM2.5 - Principal,2023-01-13 04:00:00,2023,1,13,4,111.9,180,Unhealthy,80.8,UG/M3,1 Hr,Valid,10716.0
Banja Luka,PM2.5 - Principal,2023-01-13 05:00:00,2023,1,13,5,81.9,165,Unhealthy,51.9,UG/M3,1 Hr,Valid,10717.0
Banja Luka,PM2.5 - Principal,2023-01-13 06:00:00,2023,1,13,6,77.5,162,Unhealthy,73.1,UG/M3,1 Hr,Valid,10718.0
Banja Luka,PM2.5 - Principal,2023-01-13 07:00:00,2023,1,13,7,59.3,153,Unhealthy,41.1,UG/M3,1 Hr,Valid,10719.0
Banja Luka,PM2.5 - Principal,2023-01-13 08:00:00,2023,1,13,8,56.2,151,Unhealthy,53.2,UG/M3,1 Hr,Valid,10720.0
Banja Luka,PM2.5 - Principal,2023-01-13 09:00:00,2023,1,13,9,83.6,166,Unhealthy,111.1,UG/M3,1 Hr,Valid,10721.0
Banja Luka,PM2.5 - Principal,2023-01-13 10:00:00,2023,1,13,10,112.8,181,Unhealthy,142.1,UG/M3,1 Hr,Valid,10722.0
Banja Luka,PM2.5 - Principal,2023-01-13 11:00:00,2023,1,13,11,143.5,196,Unhealthy,174.2,UG/M3,1 Hr,Valid,10723.0
Banja Luka,PM2.5 - Principal,2023-01-13 12:00:00,2023,1,13,12,92.5,170,Unhealthy,41.6,UG/M3,1 Hr,Valid,10724.0
Banja Luka,PM2.5 - Principal,2023-01-13 13:00:00,2023,1,13,13,54.8,149,Unhealthy for Sensitive Groups,17.1,UG/M3,1 Hr,Valid,10725.0
Banja Luka,PM2.5 - Principal,2023-01-13 14:00:00,2023,1,13,14,35.0,99,Moderate,15.3,UG/M3,1 Hr,Valid,10726.0
Banja Luka,PM2.5 - Principal,2023-01-13 15:00:00,2023,1,13,15,74.4,161,Unhealthy,113.7,UG/M3,1 Hr,Valid,10727.0
Banja Luka,PM2.5 - Principal,2023-01-13 16:00:00,2023,1,13,16,90.5,169,Unhealthy,106.7,UG/M3,1 Hr,Valid,10728.0
Banja Luka,PM2.5 - Principal,2023-01-13 17:00:00,2023,1,13,17,82.1,165,Unhealthy,73.7,UG/M3,1 Hr,Valid,10729.0
Banja Luka,PM2.5 - Principal,2023-01-13 18:00:00,2023,1,13,18,138.0,194,Unhealthy,194.0,UG/M3,1 Hr,Valid,10730.0
Banja Luka,PM2.5 - Principal,2023-01-13 19:00:00,2023,1,13,19,157.4,208,Very Unhealthy,176.8,UG/M3,1 Hr,Valid,10731.0
Banja Luka,PM2.5 - Principal,2023-01-13 20:00:00,2023,1,13,20,116.6,183,Unhealthy,75.8,UG/M3,1 Hr,Valid,10732.0
Banja Luka,PM2.5 - Principal,2023-01-13 21:00:00,2023,1,13,21,153.0,203,Very Unhealthy,189.3,UG/M3,1 Hr,Valid,10733.0
Banja Luka,PM2.5 - Principal,2023-01-13 22:00:00,2023,1,13,22,219.8,270,Very Unhealthy,286.6,UG/M3,1 Hr,Valid,10734.0
Banja Luka,PM2.5 - Principal,2023-01-13 23:00:00,2023,1,13,23,220.7,271,Very Unhealthy,221.5,UG/M3,1 Hr,Valid,10735.0
Banja Luka,PM2.5 - Principal,2023-01-14 00:00:00,2023,1,14,0,192.8,243,Very Unhealthy,165.0,UG/M3,1 Hr,Valid,10736.0
Banja Luka,PM2.5 - Principal,2023-01-14 01:00:00,2023,1,14,1,187.0,237,Very Unhealthy,181.2,UG/M3,1 Hr,Valid,10737.0
Banja Luka,PM2.5 - Principal,2023-01-14 02:00:00,2023,1,14,2,168.6,219,Very Unhealthy,150.2,UG/M3,1 Hr,Valid,10738.0
Banja Luka,PM2.5 - Principal,2023-01-14 03:00:00,2023,1,14,3,146.3,198,Unhealthy,123.9,UG/M3,1 Hr,Valid,10739.0
Banja Luka,PM2.5 - Principal,2023-01-14 04:00:00,2023,1,14,4,145.1,197,Unhealthy,144.0,UG/M3,1 Hr,Valid,10740.0
Banja Luka,PM2.5 - Principal,2023-01-14 05:00:00,2023,1,14,5,145.7,198,Unhealthy,146.2,UG/M3,1 Hr,Valid,10741.0
Banja Luka,PM2.5 - Principal,2023-01-14 06:00:00,2023,1,14,6,97.6,173,Unhealthy,49.6,UG/M3,1 Hr,Valid,10742.0
Banja Luka,PM2.5 - Principal,2023-01-14 07:00:00,2023,1,14,7,53.1,144,Unhealthy for Sensitive Groups,8.7,UG/M3,1 Hr,Valid,10743.0
Banja Luka,PM2.5 - Principal,2023-01-14 08:00:00,2023,1,14,8,54.5,148,Unhealthy for Sensitive Groups,55.8,UG/M3,1 Hr,Valid,10744.0
Banja Luka,PM2.5 - Principal,2023-01-14 09:00:00,2023,1,14,9,50.2,137,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid,10745.0
Banja Luka,PM2.5 - Principal,2023-01-14 10:00:00,2023,1,14,10,45.9,127,Unhealthy for Sensitive Groups,41.6,UG/M3,1 Hr,Valid,10746.0
Banja Luka,PM2.5 - Principal,2023-01-14 11:00:00,2023,1,14,11,43.3,120,Unhealthy for Sensitive Groups,40.8,UG/M3,1 Hr,Valid,10747.0
Banja Luka,PM2.5 - Principal,2023-01-14 12:00:00,2023,1,14,12,27.2,83,Moderate,11.1,UG/M3,1 Hr,Valid,10748.0
Banja Luka,PM2.5 - Principal,2023-01-14 13:00:00,2023,1,14,13,20.3,68,Moderate,13.4,UG/M3,1 Hr,Valid,10749.0
Banja Luka,PM2.5 - Principal,2023-01-14 14:00:00,2023,1,14,14,16.6,60,Moderate,12.9,UG/M3,1 Hr,Valid,10750.0
Banja Luka,PM2.5 - Principal,2023-01-14 15:00:00,2023,1,14,15,12.6,52,Moderate,8.6,UG/M3,1 Hr,Valid,10751.0
Banja Luka,PM2.5 - Principal,2023-01-14 16:00:00,2023,1,14,16,10.2,43,Good,7.9,UG/M3,1 Hr,Valid,10752.0
Banja Luka,PM2.5 - Principal,2023-01-14 17:00:00,2023,1,14,17,20.7,69,Moderate,31.1,UG/M3,1 Hr,Valid,10753.0
Banja Luka,PM2.5 - Principal,2023-01-14 18:00:00,2023,1,14,18,85.9,167,Unhealthy,151.0,UG/M3,1 Hr,Valid,10754.0
Banja Luka,PM2.5 - Principal,2023-01-14 19:00:00,2023,1,14,19,112.4,180,Unhealthy,138.8,UG/M3,1 Hr,Valid,10755.0
Banja Luka,PM2.5 - Principal,2023-01-14 20:00:00,2023,1,14,20,131.1,190,Unhealthy,149.7,UG/M3,1 Hr,Valid,10756.0
Banja Luka,PM2.5 - Principal,2023-01-14 21:00:00,2023,1,14,21,80.1,164,Unhealthy,29.2,UG/M3,1 Hr,Valid,10757.0
Banja Luka,PM2.5 - Principal,2023-01-14 22:00:00,2023,1,14,22,49.9,136,Unhealthy for Sensitive Groups,19.7,UG/M3,1 Hr,Valid,10758.0
Banja Luka,PM2.5 - Principal,2023-01-14 23:00:00,2023,1,14,23,38.3,108,Unhealthy for Sensitive Groups,26.7,UG/M3,1 Hr,Valid,10759.0
Banja Luka,PM2.5 - Principal,2023-01-15 00:00:00,2023,1,15,0,26.5,81,Moderate,14.6,UG/M3,1 Hr,Valid,10760.0
Banja Luka,PM2.5 - Principal,2023-01-15 01:00:00,2023,1,15,1,82.8,165,Unhealthy,139.1,UG/M3,1 Hr,Valid,10761.0
Banja Luka,PM2.5 - Principal,2023-01-15 02:00:00,2023,1,15,2,104.1,176,Unhealthy,125.3,UG/M3,1 Hr,Valid,10762.0
Banja Luka,PM2.5 - Principal,2023-01-15 03:00:00,2023,1,15,3,118.4,183,Unhealthy,132.8,UG/M3,1 Hr,Valid,10763.0
Banja Luka,PM2.5 - Principal,2023-01-15 04:00:00,2023,1,15,4,130.8,190,Unhealthy,143.2,UG/M3,1 Hr,Valid,10764.0
Banja Luka,PM2.5 - Principal,2023-01-15 05:00:00,2023,1,15,5,135.7,192,Unhealthy,140.6,UG/M3,1 Hr,Valid,10765.0
Banja Luka,PM2.5 - Principal,2023-01-15 06:00:00,2023,1,15,6,101.1,175,Unhealthy,66.5,UG/M3,1 Hr,Valid,10766.0
Banja Luka,PM2.5 - Principal,2023-01-15 07:00:00,2023,1,15,7,80.2,164,Unhealthy,59.4,UG/M3,1 Hr,Valid,10767.0
Banja Luka,PM2.5 - Principal,2023-01-15 08:00:00,2023,1,15,8,65.6,156,Unhealthy,51.1,UG/M3,1 Hr,Valid,10768.0
Banja Luka,PM2.5 - Principal,2023-01-15 09:00:00,2023,1,15,9,74.3,161,Unhealthy,82.9,UG/M3,1 Hr,Valid,10769.0
Banja Luka,PM2.5 - Principal,2023-01-15 10:00:00,2023,1,15,10,78.5,163,Unhealthy,82.7,UG/M3,1 Hr,Valid,10770.0
Banja Luka,PM2.5 - Principal,2023-01-15 11:00:00,2023,1,15,11,98.5,173,Unhealthy,118.5,UG/M3,1 Hr,Valid,10771.0
Banja Luka,PM2.5 - Principal,2023-01-15 12:00:00,2023,1,15,12,73.4,160,Unhealthy,48.2,UG/M3,1 Hr,Valid,10772.0
Banja Luka,PM2.5 - Principal,2023-01-15 13:00:00,2023,1,15,13,55.5,151,Unhealthy,37.7,UG/M3,1 Hr,Valid,10773.0
Banja Luka,PM2.5 - Principal,2023-01-15 14:00:00,2023,1,15,14,30.3,89,Moderate,5.2,UG/M3,1 Hr,Valid,10774.0
Banja Luka,PM2.5 - Principal,2023-01-15 15:00:00,2023,1,15,15,17.6,63,Moderate,4.8,UG/M3,1 Hr,Valid,10775.0
Banja Luka,PM2.5 - Principal,2023-01-15 16:00:00,2023,1,15,16,11.8,49,Good,6.0,UG/M3,1 Hr,Valid,10776.0
Banja Luka,PM2.5 - Principal,2023-01-15 17:00:00,2023,1,15,17,14.8,57,Moderate,17.9,UG/M3,1 Hr,Valid,10777.0
Banja Luka,PM2.5 - Principal,2023-01-15 18:00:00,2023,1,15,18,13.6,54,Moderate,12.5,UG/M3,1 Hr,Valid,10778.0
Banja Luka,PM2.5 - Principal,2023-01-15 19:00:00,2023,1,15,19,12.0,50,Good,10.3,UG/M3,1 Hr,Valid,10779.0
Banja Luka,PM2.5 - Principal,2023-01-15 20:00:00,2023,1,15,20,10.1,42,Good,8.2,UG/M3,1 Hr,Valid,10780.0
Banja Luka,PM2.5 - Principal,2023-01-15 21:00:00,2023,1,15,21,7.8,33,Good,5.5,UG/M3,1 Hr,Valid,10781.0
Banja Luka,PM2.5 - Principal,2023-01-15 22:00:00,2023,1,15,22,6.6,28,Good,5.4,UG/M3,1 Hr,Valid,10782.0
Banja Luka,PM2.5 - Principal,2023-01-15 23:00:00,2023,1,15,23,5.9,25,Good,5.3,UG/M3,1 Hr,Valid,10783.0
Banja Luka,PM2.5 - Principal,2023-01-16 00:00:00,2023,1,16,0,5.3,22,Good,4.6,UG/M3,1 Hr,Valid,10784.0
Banja Luka,PM2.5 - Principal,2023-01-16 01:00:00,2023,1,16,1,4.8,20,Good,4.4,UG/M3,1 Hr,Valid,10785.0
Banja Luka,PM2.5 - Principal,2023-01-16 02:00:00,2023,1,16,2,6.3,26,Good,7.9,UG/M3,1 Hr,Valid,10786.0
Banja Luka,PM2.5 - Principal,2023-01-16 03:00:00,2023,1,16,3,6.3,26,Good,6.2,UG/M3,1 Hr,Valid,10787.0
Banja Luka,PM2.5 - Principal,2023-01-16 04:00:00,2023,1,16,4,5.9,25,Good,5.6,UG/M3,1 Hr,Valid,10788.0
Banja Luka,PM2.5 - Principal,2023-01-16 05:00:00,2023,1,16,5,6.3,26,Good,6.7,UG/M3,1 Hr,Valid,10789.0
Banja Luka,PM2.5 - Principal,2023-01-16 06:00:00,2023,1,16,6,7.9,33,Good,9.4,UG/M3,1 Hr,Valid,10790.0
Banja Luka,PM2.5 - Principal,2023-01-16 07:00:00,2023,1,16,7,13.5,54,Moderate,19.1,UG/M3,1 Hr,Valid,10791.0
Banja Luka,PM2.5 - Principal,2023-01-16 08:00:00,2023,1,16,8,22.5,73,Moderate,31.4,UG/M3,1 Hr,Valid,10792.0
Banja Luka,PM2.5 - Principal,2023-01-16 09:00:00,2023,1,16,9,24.1,76,Moderate,25.8,UG/M3,1 Hr,Valid,10793.0
Banja Luka,PM2.5 - Principal,2023-01-16 10:00:00,2023,1,16,10,27.6,84,Moderate,31.1,UG/M3,1 Hr,Valid,10794.0
Banja Luka,PM2.5 - Principal,2023-01-16 11:00:00,2023,1,16,11,39.7,111,Unhealthy for Sensitive Groups,51.7,UG/M3,1 Hr,Valid,10795.0
Banja Luka,PM2.5 - Principal,2023-01-16 12:00:00,2023,1,16,12,31.5,92,Moderate,23.3,UG/M3,1 Hr,Valid,10796.0
Banja Luka,PM2.5 - Principal,2023-01-16 13:00:00,2023,1,16,13,22.2,72,Moderate,12.9,UG/M3,1 Hr,Valid,10797.0
Banja Luka,PM2.5 - Principal,2023-01-16 14:00:00,2023,1,16,14,15.3,58,Moderate,8.4,UG/M3,1 Hr,Valid,10798.0
Banja Luka,PM2.5 - Principal,2023-01-16 15:00:00,2023,1,16,15,15.8,59,Moderate,16.3,UG/M3,1 Hr,Valid,10799.0
Banja Luka,PM2.5 - Principal,2023-01-16 16:00:00,2023,1,16,16,15.9,59,Moderate,16.1,UG/M3,1 Hr,Valid,10800.0
Banja Luka,PM2.5 - Principal,2023-01-16 17:00:00,2023,1,16,17,23.6,75,Moderate,31.3,UG/M3,1 Hr,Valid,10801.0
Banja Luka,PM2.5 - Principal,2023-01-16 18:00:00,2023,1,16,18,52.2,142,Unhealthy for Sensitive Groups,80.8,UG/M3,1 Hr,Valid,10802.0
Banja Luka,PM2.5 - Principal,2023-01-16 19:00:00,2023,1,16,19,139.5,194,Unhealthy,226.8,UG/M3,1 Hr,Valid,10803.0
Banja Luka,PM2.5 - Principal,2023-01-16 20:00:00,2023,1,16,20,160.0,210,Very Unhealthy,180.4,UG/M3,1 Hr,Valid,10804.0
Banja Luka,PM2.5 - Principal,2023-01-16 21:00:00,2023,1,16,21,154.9,205,Very Unhealthy,149.7,UG/M3,1 Hr,Valid,10805.0
Banja Luka,PM2.5 - Principal,2023-01-16 22:00:00,2023,1,16,22,174.7,225,Very Unhealthy,194.6,UG/M3,1 Hr,Valid,10806.0
Banja Luka,PM2.5 - Principal,2023-01-16 23:00:00,2023,1,16,23,188.0,238,Very Unhealthy,201.1,UG/M3,1 Hr,Valid,10807.0
Banja Luka,PM2.5 - Principal,2023-01-17 00:00:00,2023,1,17,0,190.4,241,Very Unhealthy,192.8,UG/M3,1 Hr,Valid,10808.0
Banja Luka,PM2.5 - Principal,2023-01-17 01:00:00,2023,1,17,1,200.3,250,Very Unhealthy,210.2,UG/M3,1 Hr,Valid,10809.0
Banja Luka,PM2.5 - Principal,2023-01-17 02:00:00,2023,1,17,2,102.5,175,Unhealthy,4.6,UG/M3,1 Hr,Valid,10810.0
Banja Luka,PM2.5 - Principal,2023-01-17 03:00:00,2023,1,17,3,52.9,144,Unhealthy for Sensitive Groups,3.3,UG/M3,1 Hr,Valid,10811.0
Banja Luka,PM2.5 - Principal,2023-01-17 04:00:00,2023,1,17,4,28.6,86,Moderate,4.3,UG/M3,1 Hr,Valid,10812.0
Banja Luka,PM2.5 - Principal,2023-01-17 05:00:00,2023,1,17,5,16.2,60,Moderate,3.9,UG/M3,1 Hr,Valid,10813.0
Banja Luka,PM2.5 - Principal,2023-01-17 06:00:00,2023,1,17,6,9.7,40,Good,3.1,UG/M3,1 Hr,Valid,10814.0
Banja Luka,PM2.5 - Principal,2023-01-17 07:00:00,2023,1,17,7,9.3,39,Good,9.0,UG/M3,1 Hr,Valid,10815.0
Banja Luka,PM2.5 - Principal,2023-01-17 08:00:00,2023,1,17,8,14.9,57,Moderate,20.6,UG/M3,1 Hr,Valid,10816.0
Banja Luka,PM2.5 - Principal,2023-01-17 09:00:00,2023,1,17,9,35.7,101,Unhealthy for Sensitive Groups,56.6,UG/M3,1 Hr,Valid,10817.0
Banja Luka,PM2.5 - Principal,2023-01-17 10:00:00,2023,1,17,10,57.8,152,Unhealthy,80.0,UG/M3,1 Hr,Valid,10818.0
Banja Luka,PM2.5 - Principal,2023-01-17 11:00:00,2023,1,17,11,60.5,154,Unhealthy,63.2,UG/M3,1 Hr,Valid,10819.0
Banja Luka,PM2.5 - Principal,2023-01-17 12:00:00,2023,1,17,12,53.0,144,Unhealthy for Sensitive Groups,45.5,UG/M3,1 Hr,Valid,10820.0
Banja Luka,PM2.5 - Principal,2023-01-17 13:00:00,2023,1,17,13,48.9,134,Unhealthy for Sensitive Groups,44.9,UG/M3,1 Hr,Valid,10821.0
Banja Luka,PM2.5 - Principal,2023-01-17 14:00:00,2023,1,17,14,48.0,132,Unhealthy for Sensitive Groups,47.1,UG/M3,1 Hr,Valid,10822.0
Banja Luka,PM2.5 - Principal,2023-01-17 15:00:00,2023,1,17,15,46.9,129,Unhealthy for Sensitive Groups,45.8,UG/M3,1 Hr,Valid,10823.0
Banja Luka,PM2.5 - Principal,2023-01-17 16:00:00,2023,1,17,16,39.3,110,Unhealthy for Sensitive Groups,31.6,UG/M3,1 Hr,Valid,10824.0
Banja Luka,PM2.5 - Principal,2023-01-17 17:00:00,2023,1,17,17,42.7,119,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid,10825.0
Banja Luka,PM2.5 - Principal,2023-01-17 18:00:00,2023,1,17,18,48.5,133,Unhealthy for Sensitive Groups,54.2,UG/M3,1 Hr,Valid,10826.0
Banja Luka,PM2.5 - Principal,2023-01-17 19:00:00,2023,1,17,19,57.5,152,Unhealthy,66.5,UG/M3,1 Hr,Valid,10827.0
